id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
831007929858994860,41.377421331531615,2.163851894524204,472,97,0,9,1
831084643383650868,41.39122,2.17905,431,69,0,16,1
831235726906692996,41.4043263785349,2.142319876075009,154,14,0,1,0
831400594849453235,41.395981759123245,2.156402354562664,685,62,0,6,0
831411207709217759,41.39609706108112,2.158368152682104,711,63,0,7,0
831517348231070215,41.389884278607376,2.159843499143894,636,101,0,6,1
831558265423916119,41.39576584027792,2.1725864158731385,474,75,0,9,0
819057124999142310,41.39947,2.15583,584,51,0,2,0
819557487523981238,41.3777774,2.1888195,273,15,0,5,0
819569750163231599,41.39580429999999,2.177609,380,47,0,8,0
819570403765185966,41.39677656414706,2.178496863102503,368,39,0,6,0
819570706542740785,41.38500100738887,2.179273433981496,594,111,0,25,2
820047383861052225,41.42823087143101,2.155044302344322,31,2,0,0,0
820173205819939099,41.40128119212724,2.156048965757016,518,41,0,0,0
820231481486835344,41.39512825160659,2.176788153066026,409,53,0,8,0
820245093068802750,41.39777298439706,2.177116822946126,394,41,0,4,0
820252098420694378,41.39580429999999,2.177609,380,47,0,8,0
831561069455931914,41.39639988446714,2.1702953004121786,517,76,0,10,0
831567802661267994,41.39696,2.17234,487,71,0,8,0
831570329415120082,41.39498831958839,2.1703294232708568,526,86,0,10,0
831572066410923476,41.38137393987386,2.169410210830197,678,142,0,22,3
831580102690795837,41.38300779756087,2.1638503440585173,643,122,0,16,3
831581859522867170,41.39707,2.17255,488,69,0,8,0
831589900791249424,41.39534204989178,2.172299218455425,480,76,0,9,0
831600034863939714,41.37666020744046,2.162735976585805,411,69,0,6,1
820334535111222324,41.411440201264014,2.164473943412304,219,7,0,1,0
820689685528436349,41.40606593449969,2.1568065152597984,377,11,0,1,0
820752698647834158,41.38561599808308,2.1573956264791105,537,77,0,7,1
820783771709945492,41.38367733285106,2.155772745138599,499,58,0,3,0
820828934829907996,41.39255,2.19194,115,7,0,3,0
820888296888269310,41.37953,2.15549,386,39,0,2,1
820900890610914762,41.38090286679658,2.1574515021411584,478,57,0,3,1
820904866264755013,41.38103254003501,2.15766818945587,495,62,0,4,1
831604568888993495,41.397209927935656,2.17061792107193,526,71,0,6,0
831619664657630497,41.3959467331376,2.170283980636108,523,78,0,10,0
831627620790687752,41.39695538778362,2.170555131358402,523,71,0,9,0
831629978349047419,41.39709188303861,2.170281337985018,521,71,0,6,0
831633641777873566,41.39577,2.17037,522,80,0,10,0
831643034759332840,41.39661280648526,2.172376382622068,486,71,0,8,0
820913680250578937,41.37873831989224,2.156438718333121,382,39,0,2,1
820942972869335860,41.38821115028734,2.1523554831407874,517,46,0,3,0
821115039914169933,41.41346741249942,2.2174597587695297,34,3,0,0,0
821371773670089285,41.37470073301275,2.162610561156585,325,44,0,5,1
821549814762616072,41.39008986839401,2.1646714496839428,671,130,0,12,1
821551276812341560,41.39170640424919,2.165655053073776,645,118,0,9,1
821567071674860053,41.39925562845419,2.141958905162268,224,21,0,2,0
821659682469764337,41.38925066875104,2.1762023680771665,607,122,0,24,2
821674115750402593,41.38109940033768,2.188810666745371,327,22,0,11,0
831645774318200476,41.39520997952776,2.171882048841933,496,77,0,11,0
831648413235927398,41.3968728163148,2.170358729985759,522,71,0,9,0
831665763306998611,41.39543827560707,2.1705899161271267,523,82,0,10,0
831692089241282910,41.381046717421576,2.1594352152617926,540,71,0,6,2
831711879188957941,41.3807508,2.1761309,614,119,0,26,3
831741163110613541,41.4002365,2.1998944,182,2,0,2,0
831769648286137814,41.3974506,2.1616406,687,60,0,6,0
831803124970791187,41.37646071137672,2.168952365720027,482,91,0,15,2
821689017254906858,41.3818679769166,2.1881367410108616,370,28,0,12,0
821738988699569547,41.41253369931119,2.188024783353419,178,5,0,1,0
821826712951843328,41.38204550834095,2.148128833953109,302,31,0,0,0
821853609723412938,41.37857539632462,2.13016053787506,175,11,0,2,0
821868651751743340,41.390492208597934,2.161783033178427,678,119,0,7,1
822194383453046289,41.4194202,2.1741919,87,4,0,1,0
822209187467090114,41.38119569660165,2.1749312439299278,654,129,0,26,3
822268164488651088,41.40892,2.20118,135,4,0,2,0
822298463356506002,41.385533803031045,2.1608032812047604,617,106,0,10,1
831884933200821874,41.3788575337512,2.1711081042235643,599,125,0,19,3
831892238411917435,41.39967,2.15641,589,51,0,1,0
831962346351099919,41.39922232609808,2.1768338853812037,400,30,0,3,0
831992584991944092,41.37551080110362,2.1247955731979724,107,5,0,1,0
832380780131407393,41.4037667,2.1800265,413,22,0,3,0
832381149589599361,41.3910248,2.1908749,162,10,0,4,0
832381555453949042,41.3931707,2.1319103,112,6,0,2,0
832381929745990651,41.3954503,2.1450379,330,26,0,2,0
832731627233955844,41.3794596385364,2.1666060016150457,574,121,0,16,3
833091181840122792,41.410295261118215,2.197841615791499,143,3,0,2,0
833114593858705053,41.41222437794785,2.1984830282720664,82,3,0,1,0
833240088393175414,41.42919,2.17653,42,1,0,0,0
822299970636259924,41.38493976050561,2.16046613943094,599,96,0,9,1
822308422636514481,41.38701447143541,2.1524041905217057,492,47,0,3,0
822367260984411780,41.39969,2.20913,106,4,0,0,0
822930456623012648,41.37614174985109,2.134759483734684,180,12,0,0,0
822969564655163950,41.3869114,2.173098,730,145,0,30,2
822989269840113242,41.38303709430992,2.128535782135089,172,9,0,2,0
823029983440414523,41.37864049757337,2.176846500634221,558,98,0,22,2
823030766490316807,41.38540557910608,2.161829801753068,619,115,0,12,2
823055070147901756,41.37960197372814,2.176180353591933,587,106,0,23,3
833366805006483061,41.37889,2.12797,169,7,0,2,0
833774409510465357,41.38107342524331,2.16853311987012,664,141,0,22,3
833785410096115538,41.3886487,2.1362819,196,9,0,1,0
833785836813664135,41.38112,2.18914,316,21,0,9,0
833787902115935031,41.378165773023326,2.1717603238404743,572,115,0,19,3
833887107070788074,41.386295329651695,2.175961372793881,658,140,0,27,2
823242209390929382,41.382248664904296,2.1520696185108457,395,35,0,0,0
823262832480890810,41.409639,2.1833493,308,10,0,0,0
823559221169492391,41.38951,2.16068,644,107,0,6,1
823671428105255427,41.4043251,2.1351336,71,8,0,2,0
823789398926242617,41.3729508,2.1627819,269,32,0,3,1
823866006614609893,41.3802188315344,2.166787667797617,611,125,0,18,3
823873486121341766,41.39224886157452,2.161552641423737,693,105,0,7,1
823911123717521551,41.38874240522818,2.1567285214159204,603,87,0,7,0
823918174736098105,41.38816446430288,2.157426662334523,590,92,0,7,0
833919307089708848,41.387441431526256,2.179924124308401,544,99,0,24,2
833922857958568998,41.379454197760936,2.16139337556148,523,88,0,7,2
833936656801154225,41.382201596990456,2.183004395505261,526,68,0,22,1
834003544714995061,41.40452899138904,2.150809394316192,355,16,0,1,0
834051052921863219,41.36981649501144,2.133674049847668,136,3,0,0,0
834071522538724905,41.37924588523653,2.169944412199183,607,129,0,19,3
834086487902792595,41.37395334530181,2.172692571335681,363,64,0,12,1
834486288682448215,41.37993614694664,2.188767592145571,315,23,0,8,0
823919844662896776,41.41152796539737,2.2213924045794795,29,3,0,0,0
823944810669247267,41.38961011100465,2.1378306652003807,209,11,0,2,0
824091196300837313,41.3825785,2.1577187,546,59,0,6,1
824169805505113046,41.3915725962686,2.166034151080216,646,121,0,9,1
825156495805080171,41.38105519310482,2.153125347182252,393,39,0,0,0
825160933543533852,41.38115389680258,2.177316771915496,612,109,0,28,2
825219117551916735,41.37391114871952,2.163389556733131,303,40,0,5,1
825247158381988615,41.3813401044702,2.152818826293061,384,40,0,0,0
834528860474724529,41.41053522017032,2.1850202569831136,260,9,0,1,0
834713278696409379,41.38381517727502,2.171289301619072,747,157,0,29,3
834828175654382966,41.38081,2.16678,626,131,0,19,3
834887464623390424,41.3791467436853,2.16865579965088,602,126,0,19,3
834891001414915329,41.381326931872685,2.168425500056426,671,142,0,23,3
835042375571535199,41.38765933892626,2.170494265641509,691,147,0,27,2
835264038788807235,41.37598342453764,2.152473117339204,277,29,0,2,0
835266300536398212,41.381596948464015,2.1885377556626,359,24,0,11,0
835390430047876937,41.3792114,2.1517966,314,34,0,1,0
825248964916528545,41.38635,2.16703,689,150,0,23,2
825341908429098345,41.41096570708073,2.164441903704817,241,8,0,1,0
825412203288770360,41.42209909856941,2.20238542327881,19,0,0,0,0
825416480706745598,41.42226,2.2026,18,0,0,0,0
825419774523920869,41.42226,2.2026,18,0,0,0,0
825422831463075764,41.42226,2.2026,18,0,0,0,0
825503702556122678,41.39929145028054,2.141268073041152,204,20,0,2,0
825539703976526988,41.38264495729266,2.175116411465635,653,132,0,28,2
825767892028718054,41.379819,2.1748252,598,115,0,24,3
825778103357156756,41.40575379879996,2.168024455354173,490,18,0,1,0
835412853868981665,41.37737526223975,2.165770914557059,497,103,0,12,3
835445335612205659,41.3774373,2.1676573,505,107,0,16,3
825902190996835591,41.38139920937492,2.1655080811387664,640,128,0,17,3
826043947275498945,41.42027,2.14789,28,1,0,0,0
826058899941662636,41.38524020363113,2.175638582723103,666,147,0,27,2
826091778835232981,41.3856,2.16645,684,149,0,24,2
826107016815842653,41.40687073313568,2.18144448403191,370,18,0,3,0
826131804121131573,41.38308960745447,2.181896282903015,557,84,0,23,1
826141983215356971,41.40165284995789,2.1622950122680358,552,39,0,1,0
826307632777466063,41.39538541775789,2.143903073076615,300,22,0,2,0
826329168066461290,41.37400896986923,2.16407208850888,309,44,0,5,1
835449183300313713,41.41031380502186,2.1924192373113094,157,4,0,1,0
835452812552928273,41.43412907152031,2.174210622482404,30,1,0,0,0
835468683258752395,41.38243,2.18343,512,63,0,22,1
835502312765796240,41.37326904072712,2.1733929022271035,315,59,0,7,1
836002340310043552,41.407113283970254,2.2032861795319896,147,7,0,2,0
836117118064159934,41.39463709092684,2.1496811805630034,482,41,0,2,0
836146444747937593,41.37429880347729,2.141295308482341,171,17,0,1,0
836166399251680904,41.45326762182406,2.1904580829129787,1,0,0,0,0
836166931901863016,41.37396267094887,2.1408857167342368,173,17,0,1,0
836176890862642568,41.374306134063495,2.1428491307531004,189,17,0,1,0
836398977727353997,41.375933326891584,2.1718934646015717,458,85,0,17,2
836412950321078401,41.37350382950232,2.165882872986645,286,43,0,5,1
836651465284550703,41.3907119,2.1644611,666,129,0,10,1
826343166865828207,41.40333923866056,2.1380622268564267,97,10,0,1,0
826350007515974870,41.38826829316952,2.156088407878726,576,77,0,7,0
826405905957326635,41.38202539849416,2.1566099152071634,491,53,0,5,0
826622959468971587,41.411101825526174,2.179224162682892,328,12,0,2,0
826699230944957577,41.3849776,2.177414,633,133,0,27,2
826704699338808029,41.40034,2.20585,146,5,0,2,0
826742511159646148,41.41885788434473,2.177223495534367,104,4,0,1,0
826753350641848159,41.37487353409594,2.144103183464672,201,20,0,1,0
826765533702129277,41.376963274053175,2.189813030654066,220,12,0,3,0
836660142488581311,41.408398,2.203398,136,5,0,2,0
836698138431476909,41.37457701953745,2.171983907388276,401,70,0,15,1
836715488294825056,41.37930781548658,2.133550053798049,201,14,0,1,0
826856499903727410,41.395711009668766,2.176929975115982,399,51,0,6,0
826925691912490141,41.40802,2.17405,399,16,0,1,0
827212053008249556,41.39617270791413,2.171793078542184,490,74,0,9,0
827262550883132872,41.38910449999999,2.1750559,625,127,0,29,2
827310832034889186,41.43909766728992,2.188602703724078,20,1,0,1,0
827319346441931290,41.3949,2.16959,539,89,0,10,0
836756629196509012,41.38268959074247,2.1616781164220003,595,102,0,10,3
836758207024950670,41.37609008494801,2.188461521585676,222,13,0,4,0
827327487610238355,41.39277362311223,2.151882182503981,544,53,0,2,0
827349098679650028,41.39444230796162,2.1712899861272503,514,87,0,10,1
827350628433890020,41.39453925167911,2.169690223479652,547,90,0,9,1
827352312777142809,41.39635651179946,2.171693657359956,491,73,0,9,0
827375799012065479,41.40776971579358,2.1878042941754656,234,6,0,1,0
827394019836337992,41.40647568445982,2.147081256992133,219,17,0,1,0
827463198137357424,41.39784951401689,2.182174403706209,276,19,0,3,0
827628743454560099,41.37779809833378,2.1894386479608783,255,12,0,3,0
836945919340536679,41.41601509689112,2.142885358799416,32,3,0,0,0
837070705628083445,41.3826672,2.186248,446,37,0,17,0
837379056184999045,41.381902,2.1455143,290,28,0,0,0
837414976423760810,41.392402,2.160929,697,103,0,6,1
837564538304403751,41.3844891771833,2.130596193574308,169,9,0,2,0
837619632587919206,41.4047,2.17683,424,21,0,3,0
837622029787572656,41.401748661114524,2.1368126926243494,97,12,0,1,0
828005346082059065,41.386199,2.154628,522,60,0,5,0
828033468768494249,41.36508,2.14251,66,5,0,1,0
828102216070351345,41.39183327855877,2.15455136222451,603,61,0,7,0
828934697544996305,41.38407338324081,2.157968470767905,564,72,0,8,1
828984264250141563,41.381169199134135,2.1809176338770744,576,90,0,23,1
829226369899804338,41.36996359491389,2.14598560145933,123,15,0,2,0
829229988526268828,41.39535495273231,2.1916812658309937,132,9,0,2,0
829532617040457040,41.38183632119154,2.161305851945937,597,97,0,10,3
829537418152864686,41.38094135935272,2.152544424082169,366,38,0,0,0
837627753737000206,41.40043288703016,2.136978857480011,103,10,0,1,0
838133377354880685,41.37136,2.14469,150,15,0,1,0
838193088394057422,41.373660993085096,2.1559692091832465,267,25,0,3,1
838223526350150523,41.37381753476264,2.136543345302015,169,11,0,0,0
838250626427490866,41.431089086542265,2.1907140508437686,25,1,0,0,0
838337004483768307,41.40196,2.13887,123,14,0,1,0
